generation;individualId;numIters;numFactors;regularization;learningRate;cumulativeMAE;cumulativeCoverage
2;37;113;146;0.4188952673835625;0.027422314047811064;0.8563725579778417;0.35416279762501296
2;38;113;146;0.4188952673835625;0.027422314047811064;0.8563725579778417;0.35416279762501296
2;39;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
2;40;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
2;41;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
2;42;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
2;43;299;164;0.09901709501205834;0.018082944083224577;0.847896821487133;0.547094502669052
2;44;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
2;45;93;116;0.20790289360047656;0.005175025628361783;0.8482838389151646;0.45740877562850785
2;46;25;176;0.11136082687846897;0.04119731569996378;0.8361700067424718;0.5342748852274412
2;47;21;82;0.22725509966443874;0.034334923702130565;0.8459353627366306;0.44064198142239885
2;48;39;49;0.24237572622796855;0.03103193561987994;0.8442380799769109;0.4327160121960059
2;49;116;106;0.2418804217270461;0.04076966213397564;0.8424668973700198;0.4316901633395416
2;50;8;166;0.590829604042072;0.0022654765945318714;0.7708582818404762;0.44407811959211985
2;51;13;85;0.2154670491458987;0.0012976224435083492;0.772957774263233;0.4769525790150483
2;52;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
2;53;116;106;0.2418804217270461;0.04076966213397564;0.8424668973700198;0.4316901633395416
2;54;299;164;0.09901709501205834;0.018082944083224577;0.847896821487133;0.547094502669052
2;55;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
2;56;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
2;57;113;146;0.4188952673835625;0.027422314047811064;0.8563725579778417;0.35416279762501296
2;58;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
2;59;86;53;0.2840250966998122;0.029881776434847858;0.8303832911631183;0.43037894007032484
2;60;148;91;0.27247492643985916;0.021885226833608887;0.8388475685457358;0.43062669608483867
2;61;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
2;62;285;145;0.3029722179762202;0.0359058680734495;0.8361992184316215;0.42961704421197666
2;63;121;61;0.3089121962412385;0.04743787874444764;0.8183843156634458;0.4295308364963274
2;64;256;111;0.15977439000165125;0.046563641265228224;0.8357171659491645;0.49504047848236193
2;65;222;64;0.004833394342826424;0.006511293642442092;0.7929691248886206;0.8277106913594425
2;66;93;116;0.20790289360047656;0.005175025628361783;0.8482838389151646;0.45740877562850785
2;67;21;82;0.22725509966443874;0.034334923702130565;0.8459353627366306;0.44064198142239885
2;68;39;49;0.24237572622796855;0.03103193561987994;0.8442380799769109;0.4327160121960059
2;69;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
2;70;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
2;71;136;110;0.15032008512088166;0.004077548057294567;0.8554797895676896;0.5026671033907577
2;72;199;179;0.03188999046462003;0.037558305023981955;0.8353452805424293;0.6725228821215363
2;73;119;107;0.15610147640694247;0.020616304873699216;0.8540285385436966;0.4973610447016695
2;74;201;166;0.1688516120536853;0.018372862595876855;0.8471472117704923;0.4905832016962729
2;75;252;81;0.23370842249077123;0.039242238330202024;0.8375381626885371;0.4342632979358763
2;76;39;91;0.27247492643985916;0.027123084934321025;0.8505624528867131;0.43253971715025585
2;77;86;53;0.2840250966998122;0.029881776434847858;0.8303832911631183;0.43037894007032484
2;78;113;146;0.4188952673835625;0.027422314047811064;0.8563725579778417;0.35416279762501296
2;79;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
2;80;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
2;81;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
2;82;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
2;83;152;67;0.08509444383407046;0.046551113551614155;0.8499438785750335;0.565336965337823
2;84;243;88;0.10691562948968412;0.04464173150885108;0.8428234100884355;0.5389159628615308
2;85;16;45;0.32179414844933946;0.019007836679039703;0.8203293660356366;0.42731370897241927
2;86;31;50;0.3472007728886075;0.017226067401585225;0.8247570307470016;0.4249506614695254
2;87;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
2;88;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
2;89;228;109;0.028973167756662286;0.037838228971029855;0.8339484599713354;0.6832622419563497
2;90;222;64;0.004833394342826424;0.006511293642442092;0.7929691248886206;0.8277106913594425
2;91;290;63;0.19348704113572063;0.01078697223964908;0.8458397366287409;0.47726211887248093
2;92;130;166;0.674285238212298;0.006265043553653779;0.8041142765381502;0.35353383522375564
2;93;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
2;94;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
2;95;136;35;0.03484288523433457;0.04424962314120266;0.8325140357368502;0.6841805132596203
2;96;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
2;97;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
2;98;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
2;99;25;111;0.5853435895389986;0.02211229394395411;0.8539011900345688;0.3549637622420161
3;0;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
3;1;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
3;2;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
3;3;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;4;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
3;5;136;35;0.03484288523433457;0.04424962314120266;0.8325140357368502;0.6841805132596203
3;6;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
3;7;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
3;8;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
3;9;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;10;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
3;11;136;110;0.15032008512088166;0.004077548057294567;0.8554797895676896;0.5026671033907577
3;12;152;67;0.08509444383407046;0.046551113551614155;0.8499438785750335;0.565336965337823
3;13;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;14;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
3;15;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;16;228;109;0.028973167756662286;0.037838228971029855;0.8339484599713354;0.6832622419563497
3;17;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
3;18;136;35;0.03484288523433457;0.04424962314120266;0.8325140357368502;0.6841805132596203
3;19;199;179;0.03188999046462003;0.037558305023981955;0.8353452805424293;0.6725228821215363
3;20;136;110;0.15032008512088166;0.004077548057294567;0.8554797895676896;0.5026671033907577
3;21;228;109;0.028973167756662286;0.037838228971029855;0.8339484599713354;0.6832622419563497
3;22;199;179;0.03188999046462003;0.037558305023981955;0.8353452805424293;0.6725228821215363
3;23;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
3;24;152;67;0.08509444383407046;0.046551113551614155;0.8499438785750335;0.565336965337823
3;25;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
3;26;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
3;27;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
3;28;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;29;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
3;30;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
3;31;152;67;0.08509444383407046;0.046551113551614155;0.8499438785750335;0.565336965337823
3;32;228;109;0.028973167756662286;0.037838228971029855;0.8339484599713354;0.6832622419563497
3;33;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
3;34;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
3;35;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;36;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;37;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
3;38;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
3;39;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;40;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
3;41;136;35;0.03484288523433457;0.04424962314120266;0.8325140357368502;0.6841805132596203
3;42;136;110;0.15032008512088166;0.004077548057294567;0.8554797895676896;0.5026671033907577
3;43;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
3;44;199;179;0.03188999046462003;0.037558305023981955;0.8353452805424293;0.6725228821215363
3;45;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;46;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;47;222;64;0.004833394342826424;0.006511293642442092;0.7929691248886206;0.8277106913594425
3;48;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
3;49;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
3;50;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
3;51;142;82;0.15411815363368753;0.005042993766159764;0.8535376170631744;0.4997893476642529
3;52;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;53;25;176;0.11136082687846897;0.04119731569996378;0.8361700067424718;0.5342748852274412
3;54;13;85;0.2154670491458987;0.0012976224435083492;0.772957774263233;0.4769525790150483
3;55;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
3;56;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;57;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
3;58;222;64;0.004833394342826424;0.006511293642442092;0.7929691248886206;0.8277106913594425
3;59;93;116;0.20790289360047656;0.005175025628361783;0.8482838389151646;0.45740877562850785
3;60;136;110;0.15032008512088166;0.004077548057294567;0.8554797895676896;0.5026671033907577
3;61;199;179;0.03188999046462003;0.037558305023981955;0.8353452805424293;0.6725228821215363
3;62;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
3;63;243;88;0.10691562948968412;0.04464173150885108;0.8428234100884355;0.5389159628615308
3;64;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;65;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;66;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
3;67;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
3;68;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
3;69;136;110;0.15032008512088166;0.004077548057294567;0.8554797895676896;0.5026671033907577
3;70;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;71;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
3;72;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
3;73;42;118;0.08245721294752024;0.02577258178770818;0.8449426740194443;0.5662429752459914
3;74;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
3;75;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
3;76;228;109;0.028973167756662286;0.037838228971029855;0.8339484599713354;0.6832622419563497
3;77;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
3;78;113;146;0.2531624088794072;0.027422314047811064;0.8394803102258119;0.43137767365255264
3;79;113;146;0.4188952673835625;0.027422314047811064;0.8563725579778417;0.35416279762501296
3;80;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
3;81;33;148;0.011410294930287748;0.023406634978865755;0.8074204933725708;0.7585005396906167
3;82;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
3;83;39;49;0.24237572622796855;0.03103193561987994;0.8442380799769109;0.4327160121960059
3;84;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
3;85;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
3;86;132;145;0.3029722179762202;0.016707528765543336;0.8496843879448143;0.4301493467434222
3;87;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
3;88;201;166;0.1688516120536853;0.018372862595876855;0.8471472117704923;0.4905832016962729
3;89;39;91;0.27247492643985916;0.027123084934321025;0.8505624528867131;0.43253971715025585
3;90;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
3;91;152;67;0.08509444383407046;0.046551113551614155;0.8499438785750335;0.565336965337823
3;92;222;64;0.004833394342826424;0.006511293642442092;0.7929691248886206;0.8277106913594425
3;93;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;94;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
3;95;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
3;96;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
3;97;199;179;0.03188999046462003;0.037558305023981955;0.8353452805424293;0.6725228821215363
3;98;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
3;99;299;164;0.09901709501205834;0.018082944083224577;0.847896821487133;0.547094502669052
4;0;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
4;1;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
4;2;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
4;3;136;35;0.03484288523433457;0.04424962314120266;0.8325140357368502;0.6841805132596203
4;4;42;118;0.08245721294752024;0.02577258178770818;0.8449426740194443;0.5662429752459914
4;5;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
4;6;136;35;0.03484288523433457;0.04424962314120266;0.8325140357368502;0.6841805132596203
4;7;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
4;8;287;192;4.858403751827592E-4;0.04646827215127926;0.7942578724823393;0.8842604326718341
4;9;75;148;0.011410294930287748;0.023406634978865755;0.8139279895356356;0.7626408853178289
4;10;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
4;11;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
4;12;136;110;0.15032008512088166;0.004077548057294567;0.8554797895676896;0.5026671033907577
4;13;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
4;14;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
