generation;individualId;numIters;numFactors;regularization;learningRate;cumulativeMAE;cumulativeCoverage
8;71;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;72;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;73;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;74;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
8;75;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
8;76;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
8;77;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;78;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;79;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;80;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;81;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;82;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;83;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;84;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;85;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;86;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
8;87;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;88;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;89;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;90;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;91;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;92;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;93;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;94;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;95;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
8;96;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
8;97;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;98;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;99;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;0;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;1;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;2;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;3;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;4;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
9;5;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;6;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
9;7;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;8;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;9;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;10;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;11;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;12;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;13;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;14;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
9;15;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;16;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;17;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;18;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;19;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;20;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;21;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;22;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;23;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;24;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;25;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;26;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;27;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;28;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;29;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;30;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;31;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;32;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;33;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;34;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;35;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;36;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;37;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;38;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;39;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;40;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;41;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;42;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;43;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;44;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;45;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;46;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;47;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;48;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;49;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;50;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;51;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;52;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;53;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;54;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;55;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;56;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;57;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;58;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;59;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
